Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Mexico,MEX,1976,Surface area (sq. km),AG.SRF.TOTL.K2,1964380
Mexico,MEX,1975,Surface area (sq. km),AG.SRF.TOTL.K2,1964380
Mexico,MEX,1974,Surface area (sq. km),AG.SRF.TOTL.K2,1964380
Mexico,MEX,1973,Surface area (sq. km),AG.SRF.TOTL.K2,1964380
Mexico,MEX,1972,Surface area (sq. km),AG.SRF.TOTL.K2,1964380
Mexico,MEX,1971,Surface area (sq. km),AG.SRF.TOTL.K2,1964380
Mexico,MEX,1970,Surface area (sq. km),AG.SRF.TOTL.K2,1964380
Mexico,MEX,1969,Surface area (sq. km),AG.SRF.TOTL.K2,1964380
Mexico,MEX,1968,Surface area (sq. km),AG.SRF.TOTL.K2,1964380
Mexico,MEX,1967,Surface area (sq. km),AG.SRF.TOTL.K2,1964380
Mexico,MEX,1966,Surface area (sq. km),AG.SRF.TOTL.K2,1964380
Mexico,MEX,1965,Surface area (sq. km),AG.SRF.TOTL.K2,1964380
Mexico,MEX,1964,Surface area (sq. km),AG.SRF.TOTL.K2,1964380
Mexico,MEX,1963,Surface area (sq. km),AG.SRF.TOTL.K2,1964380
Mexico,MEX,1962,Surface area (sq. km),AG.SRF.TOTL.K2,1964380
Mexico,MEX,1961,Surface area (sq. km),AG.SRF.TOTL.K2,1964380
Mexico,MEX,2020,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,58.8
Mexico,MEX,2019,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,57.6
Mexico,MEX,2018,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,55.9
Mexico,MEX,2017,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,54.7
Mexico,MEX,2016,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,53.7
Mexico,MEX,2015,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,52.7
Mexico,MEX,2014,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,52
Mexico,MEX,2013,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,51.4
Mexico,MEX,2012,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,51.3
Mexico,MEX,2011,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,51.6
Mexico,MEX,2010,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,52
Mexico,MEX,2009,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,52.3
Mexico,MEX,2008,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,52.9
Mexico,MEX,2007,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,53.1
Mexico,MEX,2006,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,53.2
Mexico,MEX,2005,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,52.8
Mexico,MEX,2004,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,52.1
Mexico,MEX,2003,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,51.1
Mexico,MEX,2002,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,49.9
Mexico,MEX,2001,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,48.2
Mexico,MEX,2000,"Access to clean fuels and technologies for cooking, rural (% of rural population)",EG.CFT.ACCS.RU.ZS,46.6
Mexico,MEX,2020,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,91.2
Mexico,MEX,2019,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,91.7
Mexico,MEX,2018,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,92.1
Mexico,MEX,2017,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,92.4
Mexico,MEX,2016,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,92.8
Mexico,MEX,2015,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,93.3
Mexico,MEX,2014,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,93.5
Mexico,MEX,2013,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,93.8
Mexico,MEX,2012,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,94.3
Mexico,MEX,2011,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,94.8
Mexico,MEX,2010,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,95.2
Mexico,MEX,2009,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,95.6
Mexico,MEX,2008,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,95.9
Mexico,MEX,2007,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,96.3
Mexico,MEX,2006,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,96.6
Mexico,MEX,2005,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,96.9
Mexico,MEX,2004,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,97.1
Mexico,MEX,2003,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,97.4
Mexico,MEX,2002,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,97.6
Mexico,MEX,2001,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,97.8
Mexico,MEX,2000,"Access to clean fuels and technologies for cooking, urban (% of urban population)",EG.CFT.ACCS.UR.ZS,97.8
Mexico,MEX,2020,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,84.9
Mexico,MEX,2019,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,84.9
Mexico,MEX,2018,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,84.8
Mexico,MEX,2017,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,84.8
Mexico,MEX,2016,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,84.8
Mexico,MEX,2015,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,84.6
Mexico,MEX,2014,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,84.6
Mexico,MEX,2013,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,84.6
Mexico,MEX,2012,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,84.6
Mexico,MEX,2011,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,84.85
Mexico,MEX,2010,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,85
Mexico,MEX,2009,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,85.2
Mexico,MEX,2008,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,85.4
Mexico,MEX,2007,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,85.4
Mexico,MEX,2006,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,85.3
Mexico,MEX,2005,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,85.3
Mexico,MEX,2004,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,84.9
Mexico,MEX,2003,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,84.6
Mexico,MEX,2002,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,84.1
Mexico,MEX,2001,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,83.1
Mexico,MEX,2000,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,82.4
Mexico,MEX,2019,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.06
Mexico,MEX,2018,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.09
Mexico,MEX,2017,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.07
Mexico,MEX,2016,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.21
Mexico,MEX,2015,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.3
Mexico,MEX,2014,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.47
Mexico,MEX,2013,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.64
Mexico,MEX,2012,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.68
Mexico,MEX,2011,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.72
Mexico,MEX,2010,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.68
Mexico,MEX,2009,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.9
Mexico,MEX,2008,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.78
Mexico,MEX,2007,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.8
Mexico,MEX,2006,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.9
Mexico,MEX,2005,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,4.01
Mexico,MEX,2004,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.89
Mexico,MEX,2003,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.97
Mexico,MEX,2002,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.76
Mexico,MEX,2001,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.72
Mexico,MEX,2000,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,3.6
Mexico,MEX,2020,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.4000015258789
Mexico,MEX,2019,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.5999984741211
Mexico,MEX,2018,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.5
Mexico,MEX,2017,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Mexico,MEX,2016,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.5
Mexico,MEX,2015,Access to electricity (% of population),EG.ELC.ACCS.ZS,99
Mexico,MEX,2014,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.1729278564453
Mexico,MEX,2013,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.1476974487305
Mexico,MEX,2012,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.1116333007813
Mexico,MEX,2011,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.0281524658203
Mexico,MEX,2010,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.2366943359375
Mexico,MEX,2009,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.1982116699219
Mexico,MEX,2008,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.9140396118164
Mexico,MEX,2007,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.9105682373047
Mexico,MEX,2006,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.1141586303711
Mexico,MEX,2005,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.932731628418
Mexico,MEX,2004,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.5977020263672
Mexico,MEX,2003,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.4008560180664
Mexico,MEX,2002,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.897087097168
Mexico,MEX,2001,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.1383209228516
Mexico,MEX,2000,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.0071334838867
Mexico,MEX,1999,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.7482986450195
Mexico,MEX,1998,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.092755
Mexico,MEX,1997,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.3295822143555
Mexico,MEX,1996,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.093624
Mexico,MEX,1995,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.8944625854492
Mexico,MEX,1994,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.238294
Mexico,MEX,1993,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.4484634399414
Mexico,MEX,1992,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.145981
Mexico,MEX,2019,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.34
Mexico,MEX,2018,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.03
Mexico,MEX,2017,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.99
Mexico,MEX,2016,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.22
Mexico,MEX,2015,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.19
Mexico,MEX,2014,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.76
Mexico,MEX,2013,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.23
Mexico,MEX,2012,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,8.97
Mexico,MEX,2011,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.07
Mexico,MEX,2010,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.36
Mexico,MEX,2009,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.17
Mexico,MEX,2008,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.77
Mexico,MEX,2007,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.46
Mexico,MEX,2006,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,9.82
Mexico,MEX,2005,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.31
Mexico,MEX,2004,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.21
Mexico,MEX,2003,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.17
Mexico,MEX,2002,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,10.68
Mexico,MEX,2001,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,11.34
Mexico,MEX,2000,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,12.17
Mexico,MEX,1999,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,12.748461320411
Mexico,MEX,1998,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,12.2384533673184
Mexico,MEX,1997,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,12.6997773864092
Mexico,MEX,1996,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,13.0647238378458
Mexico,MEX,1995,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,13.2618332258809
Mexico,MEX,1994,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,11.8631029257549
Mexico,MEX,1993,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,13.3039693414023
Mexico,MEX,1992,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,13.4270915549992
Mexico,MEX,1991,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,13.1955118498823
Mexico,MEX,1990,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,14.4133016877432
Mexico,MEX,2015,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.52279441832682
Mexico,MEX,2014,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.43813846064475
Mexico,MEX,2013,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.4459440813955
Mexico,MEX,2012,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.50751456279078
Mexico,MEX,2011,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.61936465310525
Mexico,MEX,2010,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.68329587606252
Mexico,MEX,2009,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.56693246095283
Mexico,MEX,2008,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.65728353898314
Mexico,MEX,2007,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.5476129977462
Mexico,MEX,2006,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.46146552486033
Mexico,MEX,2005,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.42059908492185
Mexico,MEX,2004,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.47815810179611
Mexico,MEX,2003,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.46166111004634
Mexico,MEX,2002,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.49099981019855
Mexico,MEX,2001,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.46475621100567
Mexico,MEX,2000,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.56328457130229
Mexico,MEX,1999,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.40497520764586
Mexico,MEX,1998,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.56122930220127
Mexico,MEX,1997,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.46409538622393
Mexico,MEX,1996,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.42106647993291
Mexico,MEX,1995,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.32600770668002
Mexico,MEX,1994,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.39461070228787
Mexico,MEX,1993,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.25959424708792
Mexico,MEX,1992,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.21304064597874
Mexico,MEX,1991,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.20331154722082
Mexico,MEX,1990,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.16444162956533
Mexico,MEX,1989,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.07946107585957
Mexico,MEX,1988,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.72968962296343
Mexico,MEX,1987,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.76563419284352
Mexico,MEX,1986,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.78758281221358
Mexico,MEX,1985,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.65618866221226
Mexico,MEX,1984,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.65516528838873
Mexico,MEX,1983,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.78241503217324
Mexico,MEX,1982,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.8680766650442
Mexico,MEX,1981,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.80164219064636
Mexico,MEX,1980,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.82243002975816
Mexico,MEX,1979,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.86875757990109
Mexico,MEX,1978,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.90919383918314
Mexico,MEX,1977,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.81771210360266
Mexico,MEX,1976,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.90943990442469
Mexico,MEX,1975,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.78085499815351
Mexico,MEX,1974,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.77120531029332
Mexico,MEX,1973,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.74551278859318
Mexico,MEX,1972,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.78650693170541
Mexico,MEX,1971,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.9399879137155
Mexico,MEX,2016,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,151579.112
Mexico,MEX,2015,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,148099.129
Mexico,MEX,2014,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,138616.267
Mexico,MEX,2013,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,142393.277
Mexico,MEX,2012,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,135836.681
Mexico,MEX,2011,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,130812.891
Mexico,MEX,2010,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,124223.292
Mexico,MEX,2009,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,123533.896
Mexico,MEX,2008,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,118664.12
Mexico,MEX,2007,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,117369.669
Mexico,MEX,2006,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,118033.396
Mexico,MEX,2005,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,105602.266
Mexico,MEX,2004,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,105734.278
Mexico,MEX,2003,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,101986.604
Mexico,MEX,2002,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,92247.052
